ecephys_unit_id,ecephys_session_id,ecephys_structure_acronym,group,p_value_rf,snr,firing_rate_dg,released_area_rf_deg2,released_width_rf_deg,released_height_rf_deg,map_mean,map_max,threshold_azimuth_deg,threshold_elevation_deg,threshold_area_deg2,threshold_component_touches_edge,allen_success,allen_center_azimuth_deg,allen_center_elevation_deg,allen_sigma_x_deg,allen_sigma_y_deg,allen_rmse,corrected_success,corrected_at_bound,corrected_sigma_upper_bound,corrected_center_bound,corrected_baseline,corrected_center_azimuth_deg,corrected_center_elevation_deg,corrected_sigma_x_deg,corrected_sigma_y_deg,corrected_rmse,fit_exception,allen_major_sigma_deg,allen_halfmax_area_deg2,corrected_major_sigma_deg,corrected_halfmax_area_deg2,published_like_qc,allen_finite,corrected_censored
951868431,737581020,VISp,V1,0,5.9076529,8.4247858,600,20.976352,23.821819,98.296296,348,55,10,600,False,True,49.003218,13.442339,20.976352,23.821819,40.871405,True,False,False,False,59.991532,53.791723,10.444302,13.96311,12.013015,16.362966,,23.821819,2176.2572,13.96311,730.53245,True,True,False
951868444,737581020,VISp,V1,0,2.5156882,10.05457,400,11.052738,15.085306,35.234568,199,65,5,400,False,True,45.937859,25.51556,11.052738,15.085306,60.540598,True,False,False,False,15.670195,65.724434,5.8991494,12.947281,9.3566474,6.4002421,,15.085306,726.15496,12.947281,527.59925,True,True,False
951868458,737581020,VISp,V1,0,2.5008188,2.4579131,800,47.756657,59.185855,97.197531,178,75,15,800,True,True,45.364838,24.096822,47.756657,59.185855,27.045812,True,False,False,False,87.784674,72.996421,16.360393,16.180777,9.7126378,15.720296,,59.185855,12309.975,16.180777,684.45027,True,True,False
951868573,737581020,VISp,V1,0,2.0895335,17.116966,900,57.431725,76.363799,180.67901,260,65.556,11.111,900,False,True,46.70943,21.296451,57.431725,76.363798,27.475186,True,False,False,False,161.8076,64.973182,10.985076,23.123182,14.268619,15.11719,,76.363798,19100.499,23.123182,1436.9275,True,True,False
951868473,737581020,VISp,V1,0,2.944373,8.691651,800,64.51042,60.518079,89.580247,145,38.75,2.5,800,False,True,51.667365,7.1373648,64.51042,60.518079,17.921463,True,False,False,False,86.023817,42.236008,-4.6125432,8.7333599,5.5076495,15.907908,,64.51042,17002.796,8.7333599,209.48503,True,True,False
951868487,737581020,VISp,V1,0,2.1572144,4.228013,500,22.203028,28.732669,20.358025,82,66,8,500,False,True,48.74372,20.331786,22.203028,28.732669,13.729921,True,False,False,False,14.304591,64.341497,8.9272998,13.716259,9.434091,5.3798082,,28.732669,2778.3919,13.716259,563.56119,True,True,False
951868556,737581020,VISp,V1,0,1.8612102,4.0850495,400,41.452807,45.527902,48.54321,110,60,7.5,400,False,True,49.067698,14.120434,41.452807,45.527902,14.01508,True,False,False,False,41.826492,60.345046,8.0800041,11.807054,10.03435,8.2734739,,45.527902,8219.3393,11.807054,515.98385,True,True,False
951868499,737581020,VISp,V1,0,3.8120988,5.9091578,600,17.477621,23.819289,57,223,48.333,8.333,600,False,True,49.226221,11.734222,17.477621,23.819289,27.99542,True,False,False,False,26.715282,50.530451,9.4237263,18.096978,12.220771,13.230603,,23.819289,1813.0778,18.096978,963.18563,True,True,False
951868527,737581020,VISp,V1,0.001,1.4592395,1.3316785,400,3264.0375,981.2308,7.2839506,17,14,42,500,True,False,-7088.1822,-2957.0562,3225.4166,983.83922,3.4286453,True,False,False,False,7.0122662,15.903774,67.035547,3.5219519,16.65769,3.2073824,,3225.4166,13820230,16.65769,255.50743,True,True,False
951868542,737581020,VISp,V1,0,2.0312353,6.1151311,700,37.547175,47.135696,11.716049,39,55,5,600,False,True,43.54929,13.515659,37.547176,47.135697,6.0613592,True,False,False,False,10.617957,65.152816,3.7065861,11.248382,2.5333363,4.4281441,,47.135697,7707.8372,11.248382,124.1047,True,True,False
951868602,737581020,VISp,V1,0,2.0884948,2.0639693,700,24.611452,24.362766,9.037037,26,61.111,3.333,900,False,True,43.555366,19.436385,24.611452,24.362766,6.8522753,True,False,False,False,4.9947746,61.088827,2.8781058,14.877038,16.614787,2.7214474,,24.611452,2611.3744,16.614787,1076.5063,True,True,False
951868616,737581020,VISp,V1,0,2.1102027,2.2540578,800,1832.3434,1985.2874,14.148148,29,70,22,500,False,False,5039.4922,3926.7428,1834.92,1988.5346,5.5428977,True,False,False,False,13.626552,66.684013,14.696699,4.1761487,3.7771029,4.9768676,,1988.5346,15891161,4.1761487,68.697369,True,True,False
951868633,737581020,VISp,V1,0,2.0525635,2.3991392,800,25.28403,32.046334,18.37037,62,68.75,8.75,800,False,True,48.446953,28.200837,25.28403,32.046335,13.772358,True,False,False,False,10.041019,68.749099,8.4693488,17.722241,17.247736,6.5391924,,32.046335,3528.8239,17.722241,1331.2391,True,True,False
951868645,737581020,VISp,V1,0,1.8839066,0.61368404,600,19.956884,27.82541,14.567901,46,62.857,10,700,False,True,48.400443,19.039511,19.956884,27.82541,10.013065,True,False,False,False,8.4694657,60.79946,9.3547791,17.962764,11.404271,4.1834006,,27.82541,2418.4641,17.962764,892.16675,True,True,False
951868676,737581020,VISp,V1,0,2.2413225,7.6257787,600,65.035323,59.593672,103.7037,163,50,15,600,False,True,50.65033,15.573341,65.035322,59.593672,16.114382,True,False,False,False,95.620946,50.572272,16.085498,12.175254,11.10517,10.388908,,65.035322,16879.313,12.175254,588.85526,True,True,False
951868691,737581020,VISp,V1,0,1.9598816,3.9193177,1600,41.65133,67.158523,69.580247,115,67.5,8.75,1600,True,True,44.873869,27.370331,41.65133,67.158523,20.923652,True,False,False,False,45.172818,68.290078,4.9212863,39.920602,22.567242,9.281633,,67.158523,12182.47,39.920602,3923.5655,True,True,False
951868706,737581020,VISp,V1,0,1.9960481,2.1592783,300,9.6737416,11.584649,16.716049,115,63.333,13.333,300,False,True,51.775324,20.979288,9.6737416,11.584649,22.029186,True,False,False,False,8.9942559,61.345068,11.940349,9.9300291,8.1889245,6.3342196,,11.584649,488.07065,9.9300291,354.14631,True,True,False
951868721,737581020,VISp,V1,0,1.7472755,0.24303794,300,6.8913893,8.1831545,0.32098765,5,55,10,200,False,True,47.860126,10.762715,6.8913893,8.1831545,0.5869846,True,False,False,False,0.10982306,50.611525,7.6880588,7.8896114,6.5036731,0.46552983,,8.1831545,245.60255,7.8896114,223.47021,True,True,False
951868820,737581020,VISp,V1,0,2.282589,5.8731522,300,13.40159,13.506883,34.876543,181,56.667,6.667,300,False,True,46.558962,18.185583,13.40159,13.506883,37.801769,True,False,False,False,24.311074,58.16437,6.3065375,8.7055114,8.2348565,7.427451,,13.506883,788.34587,8.7055114,312.21636,True,True,False
951870296,737581020,VISp,V1,0,2.0113759,2.1010339,400,8.48134,9.4528743,8.1975309,65,53.333,3.333,300,False,True,43.210239,13.107014,8.48134,9.4528743,12.70436,True,False,False,False,5.0281094,52.812017,3.6685754,7.7188162,6.9073177,4.5389932,,9.4528743,349.1674,7.7188162,232.20174,True,True,False
951868731,737581020,VISp,V1,0,1.9252961,1.2644327,600,9.6422613,19.436998,7.617284,38,58,6,500,False,True,45.880286,16.859422,9.6422612,19.436998,10.635891,True,False,False,False,5.1011394,59.797598,5.0057697,10.872411,6.4086234,4.1594967,,19.436998,816.23163,10.872411,303.45614,True,True,False
951868744,737581020,VISp,V1,0,3.9179789,0.45854217,200,4.7192698,6.9307544,5.7407407,82,50,0,100,False,True,42.682993,12.00628,4.7192698,6.9307544,14.284568,True,False,False,False,3.6013745,52.12526,4.3085972,6.4088364,2.4325236,2.2245118,,6.9307544,142.44941,6.4088364,67.895592,True,True,False
951868832,737581020,VISp,V1,0,1.4539039,2.515628,1100,29.612005,31.849374,14.098765,36,56.364,10.909,1100,False,True,49.064021,14.023049,29.612005,31.849374,5.2500826,True,False,False,False,8.4274195,54.964104,10.646062,19.531277,17.652235,4.3904029,,31.849374,4107.4666,19.531277,1501.5357,True,True,False
951868796,737581020,VISp,V1,0,2.3121638,2.1841645,800,19.217658,67.50556,4.8024691,21,62,6,500,False,True,51.717408,-15.600585,19.217658,67.505558,4.6353366,True,False,False,False,3.907376,60.643593,5.441614,8.665142,8.3854716,3.0841167,,67.505558,5649.9593,8.665142,316.45248,True,True,False
951868848,737581020,VISp,V1,0,2.0108136,1.2792585,200,24.50729,22.988975,14.197531,78,60,5,200,False,True,45.793022,17.226321,24.50729,22.988975,11.9804,True,False,False,False,11.139099,59.584678,5.1969966,7.2866757,6.0699254,4.035044,,24.50729,2453.693,7.2866757,192.62743,True,True,False
951868864,737581020,VISp,V1,0,2.4686022,1.0341026,600,35.463428,43.632027,8.8888889,26,55,10,400,False,True,42.763901,9.951403,35.463428,43.632027,4.4766055,True,False,False,False,7.9586257,56.823837,11.999885,9.4959011,6.437016,3.7640025,,43.632027,6738.9375,9.4959011,266.21107,True,True,False
951868909,737581020,VISp,V1,0,2.2093572,0.62374443,300,7.0253142,6.4208801,3.3950617,55,65,5,400,False,True,48.573191,26.916494,7.0253143,6.4208801,9.8894114,True,False,False,False,2.0131579,67.050732,8.5692194,5.2138111,5.9946713,4.631513,,7.0253143,196.45616,5.9946713,136.12127,True,True,False
951868924,737581020,VISp,V1,0,4.4240561,2.9535199,900,28.77454,34.21944,10.432099,25,57.778,4.444,900,False,True,44.836094,12.985678,28.77454,34.21944,4.8369029,True,False,False,False,6.45582,55.766566,4.0756003,19.966713,16.354574,3.6465404,,34.21944,4288.3144,19.966713,1422.1688,True,True,False
951868936,737581020,VISp,V1,0,2.3441649,2.086208,400,8.6497884,14.066569,11.925926,93,55,5,400,False,True,46.352091,17.030752,8.6497885,14.066569,17.353344,True,False,False,False,7.3115538,57.660057,6.4318615,10.849375,6.3643523,5.677315,,14.066569,529.9062,10.849375,300.72136,True,True,False
951868968,737581020,VISp,V1,0,2.0013461,3.5253739,300,8.2248645,10.65908,7.4444444,61,53.333,6.667,300,False,True,46.397168,11.419078,8.2248645,10.65908,8.0878088,True,False,False,False,3.6515784,51.341155,6.2054855,9.4333094,7.2040278,2.908622,,10.65908,381.81572,9.4333094,295.96802,True,True,False
951869028,737581020,VISp,V1,0,3.7319046,0.35846773,400,9.791644,10.271273,3.382716,36,55,15,400,False,True,53.31973,16.493961,9.791644,10.271273,3.2875079,True,False,False,False,0.94603036,56.385192,13.475363,9.5759235,9.3203592,2.2385978,,10.271273,438.0112,9.5759235,388.70368,True,True,False
951869044,737581020,VISp,V1,0,2.4208239,3.6063865,400,37.830256,29.502448,12.617284,53,55,5,400,False,True,38.799908,12.904734,37.830256,29.502448,9.3218679,True,False,False,False,10.206057,56.669155,6.9612799,7.7136632,8.9501471,5.637757,,37.830256,4860.7431,8.9501471,300.67421,True,True,False
951869058,737581020,VISp,V1,0,1.6458993,1.3867459,400,8.5533506,11.816324,7.5679012,58,55,5,400,False,True,46.33008,14.676067,8.5533506,11.816324,11.288392,True,False,False,False,3.0859635,54.517206,6.2397716,10.658377,7.7168195,2.4526849,,11.816324,440.17362,10.658377,358.20758,True,True,False
951869072,737581020,VISp,V1,0,5.4955471,0.284868,300,6.3382433,7.2251054,3.8148148,71,46.667,6.667,300,False,True,46.309845,7.3903293,6.3382433,7.2251054,2.8322795,True,False,False,False,0.50219421,47.375269,6.2737012,7.1428109,6.2237409,1.81748,,7.2251054,199.44283,7.1428109,193.6092,True,True,False
951869083,737581020,VISp,V1,0,2.8939352,0.66080904,500,29.947522,29.403163,43.308642,146,62,4,500,False,True,43.797084,21.166443,29.947522,29.403163,30.225541,True,False,False,False,32.024946,60.107425,3.1586909,10.422371,12.792089,12.430556,,29.947522,3834.9551,12.792089,580.64857,True,True,False
951869098,737581020,VISp,V1,0,1.7104976,0.90702395,400,12.426071,9.3549101,15.259259,125,55,5,400,False,True,47.080959,12.924171,12.426071,9.3549101,17.039583,True,False,False,False,7.3051454,53.014019,7.2818218,7.9753873,10.601246,6.8421468,,12.426071,506.26602,10.601246,368.22566,True,True,False
951869110,737581020,VISp,V1,0,2.7977973,0.43312644,300,9.2972457,9.81818,30.592593,343,53.333,6.667,300,False,True,49.427584,13.513682,9.2972457,9.81818,33.95232,True,False,False,False,4.2625991,53.517885,9.4224565,9.6113871,9.136438,10.635615,,9.81818,397.54896,9.6113871,382.4444,True,True,False
951869126,737581020,VISp,V1,0,1.742119,1.1013484,200,8.3124927,8.3702924,5.0617284,46,65,10,200,False,True,50.208917,24.422182,8.3124927,8.3702924,11.034738,True,False,False,False,2.7678974,64.533197,10.264808,7.2133812,7.5815704,2.2500879,,8.3702924,303.02414,7.5815704,238.17896,True,True,False
951869143,737581020,VISp,V1,0,3.2418204,0.20703232,200,6.8886857,6.2455796,3.2345679,66,55,10,200,False,True,48.835836,17.755859,6.8886857,6.2455796,10.434643,True,False,False,False,1.0012293,57.682097,8.8123232,6.0313043,6.7225685,1.500955,,6.8886857,187.37621,6.7225685,176.58419,True,True,False
951869211,737581020,VISp,V1,0,1.7374333,2.9074539,300,33.271891,40.584341,16.012346,51,60,7.5,400,False,True,43.645933,14.462354,33.271891,40.584341,7.5650852,True,False,False,False,13.799982,58.37712,9.8174868,11.321924,6.7375833,4.8187583,,40.584341,5880.8664,11.321924,332.22301,True,True,False
951869160,737581020,VISp,V1,0,2.3587587,0.58032589,400,6.1657045,12.733498,3.1358025,30,55,15,400,False,True,58.076172,15.182638,6.1657045,12.733498,4.6089457,True,False,False,False,1.4817056,55.152667,17.849611,11.677646,5.4128087,2.0175333,,12.733498,341.92887,11.677646,275.28548,True,True,False
951869176,737581020,VISp,V1,0,1.7226742,0.70105062,400,11.251619,11.459995,4.4320988,29,53.333,6.667,300,False,True,49.705341,13.071851,11.251619,11.459995,3.6484442,True,False,False,False,2.4029802,52.992681,9.1127169,9.0998944,9.1717968,2.3703398,,11.459995,561.57111,9.1717968,363.49305,True,True,False
951869225,737581020,VISp,V1,0,3.2015033,0.25415732,100,7.9398534,10.5062,0.72839506,11,66.667,6.667,300,False,True,46.305015,28.535633,7.9398534,10.5062,2.8229853,True,False,False,False,0.016032612,68.543924,6.2934133,10.481708,7.9158519,0.83087077,,10.5062,363.29841,10.481708,361.3558,True,True,False
951869243,737581020,VISp,V1,0,1.9277661,0.78894669,200,15.338057,14.311628,2.6790123,15,60,0,700,False,True,40.225355,19.869904,15.338057,14.311628,4.0852342,True,False,False,False,1.3457502,60.082397,0.8811689,10.907955,12.190742,1.7402634,,15.338057,956.01499,12.190742,579.13368,True,True,False
951869260,737581020,VISp,V1,0,3.6555537,0.4177711,200,19.19908,18.851521,1.2098765,9,45,5,400,False,True,43.91403,6.163879,19.19908,18.851521,1.5905362,True,False,False,False,0.93228511,44.298863,4.3157655,3.836355,3.790034,1.2353594,,19.19908,1576.2756,3.836355,63.323837,True,True,False
951869279,737581020,VISp,V1,0,1.971364,2.850798,400,10.783515,12.774671,45.555556,353,60,7.5,400,False,True,47.229597,19.747456,10.783515,12.774671,75.130247,True,False,False,False,15.702494,59.598451,7.2455485,11.433255,9.7889005,11.264131,,12.774671,599.95048,11.433255,487.42651,True,True,False
951869294,737581020,VISp,V1,0,2.1092558,0.24886238,400,8.0527536,8.4247879,1.5555556,19,55,5,400,False,True,44.430466,18.616754,8.0527536,8.4247879,3.7881904,True,False,False,False,0.76312014,58.549394,4.2521338,7.4268301,7.1700328,1.1902962,,8.4247879,295.46682,7.4268301,231.9156,True,True,False
951869357,737581020,VISp,V1,0,4.9868071,0.50990313,500,7.6786098,15.081379,3.4938272,29,56.667,3.333,300,False,True,42.629793,18.52142,7.6786098,15.081379,6.8841853,True,False,False,False,2.1849864,56.202489,2.4773393,9.2558991,5.7157342,2.6739389,,15.081379,504.34646,9.2558991,230.40716,True,True,False
951869373,737581020,VISp,V1,0,1.7124626,1.0309256,400,8.4723642,9.1524974,18.135802,222,65,5,400,False,True,41.629012,26.161777,8.4723642,9.1524974,59.958333,True,False,False,False,4.1150041,66.151809,1.6223967,8.8338543,8.2054482,4.6661655,,9.1524974,337.71438,8.8338543,315.68785,True,True,False
951869343,737581020,VISp,V1,0,1.1970251,1.1839495,400,11.003103,12.60814,7.8888889,65,55,5,400,False,True,48.016103,16.152109,11.003103,12.60814,9.8025284,True,False,False,False,2.8411048,56.169262,7.858818,11.158819,9.8834413,3.5644605,,12.60814,604.18725,11.158819,480.3212,True,True,False
951869403,737581020,VISp,V1,0,1.8651608,0.61103657,400,11.501549,13.988663,7.3950617,54,65,15,400,False,True,52.229769,22.004817,11.501549,13.988663,9.289391,True,False,False,False,4.0586189,62.522441,11.069263,11.207502,7.3743052,3.7914502,,13.988663,700.70924,11.207502,359.94427,True,True,False
951869419,737581020,VISp,V1,0,1.4962581,2.4955072,900,34.616654,32.069798,11.580247,30,57.143,15.714,700,False,True,43.473409,13.064965,34.616654,32.069798,5.7205688,True,False,False,False,10.142123,60.966157,22.176971,8.266709,9.0707693,5.091779,,34.616654,4834.8905,9.0707693,326.57437,True,True,False
951869456,737581020,VISp,V1,0,2.640471,0.62798039,400,7.2234354,11.326783,3.5555556,46,65,5,400,False,True,45.948705,22.822756,7.2234355,11.326783,11.787713,True,False,False,False,0.47040842,62.793581,5.9054063,11.115013,7.0477394,2.2229409,,11.326783,356.33274,11.115013,341.16552,True,True,False
951869470,737581020,VISp,V1,0,2.1696229,6.8945469,700,29.942813,47.650755,32.777778,90,72.857,14.286,700,True,True,49.067832,29.241308,29.942813,47.650756,18.576415,True,False,False,False,24.900692,69.282184,13.172293,19.47856,9.3203184,9.2053765,,47.650756,6213.9495,19.47856,790.66575,True,True,False
951870390,737581020,VISp,V1,0,1.3012659,0.18214608,500,7.8763515,10.32517,0.44444444,5,53.333,3.333,300,False,True,42.882983,10.036682,7.8763515,10.32517,0.96605356,True,False,False,False,0.18470355,49.694775,3.0338705,9.324799,7.1020076,0.61357306,,10.32517,354.18294,9.324799,288.42038,True,True,False
951869545,737581020,VISp,V1,0,1.862727,0.48978234,600,7.5132508,17.672798,1.5679012,12,60,5,600,False,True,44.368438,21.27318,7.5132509,17.672798,2.9976145,True,False,False,False,0.87163879,61.684078,4.3775124,14.655384,5.0216135,1.3802937,,17.672798,578.28048,14.655384,320.51312,True,True,False
951869501,737581020,VISp,V1,0,2.0048896,1.2824355,500,11.22302,14.238982,2.9876543,20,62,6,500,False,True,47.230532,21.612408,11.22302,14.238982,4.79663,True,False,False,False,1.029787,61.708618,7.1759257,12.727286,10.043315,1.3165343,,14.238982,695.97557,12.727286,556.69616,True,True,False
951870376,737581020,VISp,V1,0,1.8910444,1.2416644,600,15.180609,20.603895,39.320988,188,56.667,8.333,600,False,True,47.391913,17.776052,15.180609,20.603895,34.004403,True,False,False,False,19.781164,56.76746,8.3805835,14.627632,10.762009,12.521971,,20.603895,1362.2093,14.627632,685.60298,True,True,False
951869622,737581020,VISp,V1,0,1.3115988,8.7615443,1200,25.11108,31.902719,22.802469,60,63.333,5,1200,False,True,44.110685,20.487347,25.11108,31.902719,14.61854,True,False,False,False,10.960392,61.512158,4.3517903,22.146778,17.490007,6.2015309,,31.902719,3488.9795,22.146778,1686.9642,True,True,False
951869637,737581020,VISp,V1,0.002,1.4248572,2.9365761,800,39.568457,36.08363,3.2592593,12,45,5,600,False,True,36.733009,4.5367936,39.568456,36.08363,2.130031,True,False,False,False,2.9170586,52.048302,4.6467829,6.6504443,2.7579027,1.8204128,,39.568456,6218.1996,6.6504443,79.879426,True,True,False
951871778,737581020,VISrl,HVA,0,3.0758287,3.1240171,700,120.44262,80.348061,23.716049,76,20,35,600,True,True,145.30473,-56.06172,120.44265,80.348015,17.288052,True,False,False,False,19.470415,25.39506,35.470907,11.220476,6.7004532,5.2239019,,120.44265,42146.43,11.220476,327.43174,True,True,False
951871795,737581020,VISrl,HVA,0,3.4587148,17.069312,500,117.448,46.137021,13.777778,43,32,34,500,False,True,166.15619,-6.1273601,117.44793,46.137021,10.056498,True,False,False,False,11.141113,33.354832,33.739457,12.73779,8.0346698,4.6175292,,117.44793,23599.361,12.73779,445.72546,True,True,False
951872103,737581020,VISrl,HVA,0,2.4793863,1.0997599,200,519.99429,58.98853,2.1481481,14,20,50,100,True,False,2536.2796,-10.606182,519.99259,58.988501,2.2276152,True,True,False,False,1.8982893,23.263471,52.116991,5.6293445,2.0000864,1.3405858,,519.99259,133588.74,5.6293445,49.035647,True,True,False
951872122,737581020,VISrl,HVA,0,3.7045136,6.9898559,600,324.63487,100.19663,20.580247,85,20,45,600,True,False,1421.9666,-69.40815,324.63181,100.19531,17.775574,True,False,False,False,16.514395,23.342025,40.408438,9.0615313,8.0483053,5.9344537,,324.63181,141658.88,9.0615313,317.62258,True,True,False
951872357,737581020,VISrl,HVA,0,1.2435568,2.5807558,400,50.71164,934.01623,88.765432,182,17.5,17.5,400,True,False,60.157005,-2984.0708,50.711637,934.6902,32.13339,True,False,False,False,77.936132,14.192737,21.029307,28.895955,8.1860945,10.483685,,934.6902,206433.72,28.895955,1030.1943,True,True,False
951872293,737581020,VISrl,HVA,0,1.7142048,5.3510707,300,885.15063,60.010439,55.160494,121,43.333,46.667,300,True,False,3409.2489,2.2724145,885.14877,60.01044,19.359328,True,False,False,False,51.137374,39.290419,43.938765,10.308182,8.020743,9.288475,,885.14877,231338.76,10.308182,360.0825,True,True,False
951872313,737581020,VISrl,HVA,0,2.6289446,2.4309089,200,204.03643,48.223674,6.1358025,41,25,50,200,True,False,1294.1265,-25.950291,204.03642,48.223627,8.2532754,True,False,False,False,4.8467058,27.836469,46.747211,9.3373846,3.1317708,3.3132063,,204.03642,42852.178,9.3373846,127.35633,True,True,False
951872325,737581020,VISrl,HVA,0,1.6225869,9.9931483,600,1208.9205,99.200077,45.234568,77,35,40,600,True,False,3645.3246,-14.403477,1208.873,99.200058,12.235764,True,False,False,False,42.610359,32.847196,34.966487,9.2463693,11.417749,7.7199932,,1208.873,522273.43,11.417749,459.78741,True,True,False
951872173,737581020,VISrl,HVA,0,3.3765308,3.7133444,600,-8.3709409,-5.4202532,2,10,15,35,400,True,True,-25.058268,80.517595,8.3709409,5.4202532,2.8803292,True,False,False,False,1.5363158,15.810438,35.755347,7.4402618,7.7103977,1.3522324,,8.3709409,197.60557,7.7103977,249.84481,True,True,False
951872224,737581020,VISrl,HVA,0,2.5731218,3.8181843,1000,14.933712,35.868794,6.4444444,32,21.25,33.75,800,True,True,73.119299,-22.267359,14.933712,35.868797,9.9658415,True,False,False,False,3.5625096,19.903378,33.009743,24.736072,9.9511133,3.280941,,35.868797,2332.8666,24.736072,1072.032,True,True,False
951872375,737581020,VISrl,HVA,0,3.6033979,12.422469,800,44.149077,76.193451,24.777778,67,21.25,31.25,800,True,True,70.611554,-45.990977,44.149077,76.193414,17.980041,True,False,False,False,19.183252,24.630055,32.020632,13.383831,11.744075,5.6909383,,76.193414,14650.228,13.383831,684.54904,True,True,False
951872426,737581020,VISrl,HVA,0.004,1.014811,1.239017,300,848.97264,482.49881,1.5308642,10,15,50,200,True,False,2347.3301,-1313.2342,844.75316,484.41386,1.604734,True,False,False,False,1.3582958,21.570107,52.431137,6.2452102,2.0020466,1.1656019,,844.75316,1782180.6,6.2452102,54.453597,True,True,False
951879810,737581020,VISl,HVA,0,1.9099561,4.1676506,400,7.6586152,11.309895,2.0123457,23,45,-5,400,False,True,36.18424,4.0151473,7.6586152,11.309895,4.2248194,True,False,False,False,0.32727469,44.102499,-3.837291,10.987488,7.4215577,1.2483152,,11.309895,377.23687,10.987488,355.13938,True,True,False
951879925,737581020,VISl,HVA,0,1.1938638,0.70210961,200,9.3310497,10.375693,0.9382716,11,36.667,-6.667,300,False,True,31.550227,-2.2617453,9.3310497,10.375693,1.4216247,True,False,False,False,0.44621509,38.293633,-8.189859,8.2588326,7.9912464,0.90389174,,10.375693,421.65081,8.2588326,287.43425,True,True,False
951880269,737581020,VISl,HVA,0,2.1130674,3.4125916,1100,30.740969,32.301442,26.876543,83,19.091,-16.364,1100,True,True,20.596854,-25.722112,30.740969,32.301442,8.9942927,True,False,False,False,11.861908,20.596541,-16.724233,19.307334,20.942316,5.2057592,,32.301442,4324.5885,20.942316,1760.9715,True,True,False
951880280,737581020,VISl,HVA,0,1.6046373,6.1643741,1300,52.399305,106.36924,33.962963,85,45,19.167,1200,False,True,62.327568,-4.0902402,52.399304,106.36923,13.196154,True,False,False,False,32.4873,49.102259,1.6664075,5.869575,6.0191912,9.8889837,,106.36923,24274.309,6.0191912,153.86864,True,True,False
951880356,737581020,VISl,HVA,0,1.0662989,8.497856,700,52.893178,64.060996,33.148148,113,18.571,-22.857,700,True,True,-18.216669,-90.31789,52.893178,64.060996,11.014896,True,False,False,False,16.721811,12.44578,-26.038351,23.582711,23.438058,8.189287,,64.060996,14757.02,23.582711,2407.2472,True,True,False
951880114,737581020,VISl,HVA,0,2.0331773,1.754215,700,11.540931,13.378647,25.592593,187,30,-17.143,700,True,True,26.270253,-7.9371534,11.540931,13.378647,24.342755,True,False,False,False,6.0806861,32.18017,-13.738403,12.563224,10.879594,9.1807781,,13.378647,672.44749,12.563224,595.27701,True,True,False
951880120,737581020,VISl,HVA,0,2.0789123,2.0629103,600,16.71835,12.787879,7.691358,47,35,-10,600,False,True,31.16983,-5.3705052,16.71835,12.787879,5.8783672,True,False,False,False,3.5087557,34.594279,-9.537221,10.076366,13.800425,3.9605646,,16.71835,931.10203,13.800425,605.62211,True,True,False
951880131,737581020,VISl,HVA,0,2.2071163,3.3845284,1000,16.253652,17.724476,41.049383,186,35,-22,1000,True,True,19.778216,-4.6635141,16.253652,17.724476,50.220116,True,False,False,False,12.402257,35.375734,-19.942022,15.991414,14.29152,9.7749546,,17.724476,1254.6705,15.991414,995.33805,True,True,False
951880142,737581020,VISl,HVA,0,1.1525821,8.5455105,900,19.737322,17.357599,123.98765,550,40,-20,900,True,True,22.164277,-1.5385147,19.737322,17.357599,136.12333,True,False,False,False,30.357754,38.400241,-17.691464,15.678424,17.642297,19.95182,,19.737322,1492.0494,17.642297,1204.6555,True,True,False
951880237,737581020,VISl,HVA,0,1.0999495,7.981599,800,25.668418,28.812429,32.296296,103,41.25,1.25,800,False,True,41.247829,7.193613,25.668418,28.812429,14.131906,True,False,False,False,21.308816,43.699757,1.7722221,15.283704,12.885013,9.2677892,,28.812429,3220.9524,15.283704,857.66723,True,True,False
951880224,737581020,VISl,HVA,0,1.8583747,10.36803,500,14.116328,11.90351,45.222222,200,34,-12,500,False,True,30.17461,-5.4943581,14.116328,11.90351,34.243634,True,False,False,False,32.560139,34.59472,-10.51818,8.3217901,9.9190039,10.84317,,14.116328,731.81635,9.9190039,359.49276,True,True,False
951880367,737581020,VISl,HVA,0,2.4427584,3.9394385,900,27.682506,28.632523,64.54321,184,46.667,-8.889,900,False,True,32.449376,4.6687831,27.682506,28.632523,33.264081,True,False,False,False,35.458795,45.658213,-7.6996692,19.053778,15.233471,12.13071,,28.632523,3451.9965,19.053778,1264.1113,True,True,False
951880379,737581020,VISl,HVA,0,2.1232353,3.2844539,500,11.603553,25.918633,8.654321,52,18,4,500,True,True,41.798937,-27.170725,11.603553,25.918633,14.867696,True,False,False,False,3.5863564,16.208987,1.647547,20.065726,9.9772556,3.0944556,,25.918633,1309.8104,20.065726,871.90931,True,True,False
951880419,737581020,VISl,HVA,0,1.5910712,1.9321252,200,22.297244,43.894457,1.5185185,10,23.333,-3.333,300,False,True,42.160827,-16.18217,22.297245,43.894461,1.9801751,True,False,False,False,1.2054991,22.281666,-3.5636961,6.2302227,5.672099,1.4623587,,43.894461,4262.5182,6.2302227,153.90499,True,True,False
951880450,737581020,VISl,HVA,0,1.8740175,0.85142704,100,8.9056382,6.5191712,0.74074074,7,30,0,100,False,True,40.036033,-9.1850059,8.9056382,6.5191712,1.4052176,True,False,False,False,0.4920974,31.03281,0.027662683,5.7556116,8.0136045,0.67054205,,8.9056382,252.84989,8.0136045,200.87445,True,True,False
